LineNumber,OrderId,InitialId,ParentId,Side,Product,DeliveryStart,DeliveryEnd,CreationTime,DeliveryArea,ExecutionRestriction,UserDefinedBlock,LinkedBasketId,RevisionNo,ActionCode,TransactionTime,ValidityTime,Price,Currency,Quantity,QuantityUnit,Volume,VolumeUnit
361,11591799594,11591799594,0.0,SELL,XBID_Hour_Power,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
362,11591799595,11591799595,0.0,BUY,XBID_Hour_Power,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
363,11591799596,11591799596,0.0,SELL,XBID_Hour_Power,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
364,11591799970,11591799970,0.0,SELL,XBID_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,2021-06-25 13:00:24.013000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
365,11591799974,11591799974,0.0,SELL,XBID_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:00:24.013000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
366,11591799975,11591799975,0.0,SELL,XBID_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,2021-06-25 13:00:24.013000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
367,11591799992,11591799992,0.0,BUY,XBID_Hour_Power,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:00:24.159000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
368,11591799993,11591799993,0.0,SELL,XBID_Hour_Power,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:00:24.159000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
369,11591800257,11591800257,0.0,SELL,XBID_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,2021-06-25 13:00:25.818000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
370,11591800308,11591800308,0.0,SELL,XBID_Hour_Power,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:00:26.049000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,500.0,EUR,2.0,MAW,2.0,MWH
371,11591800552,11591800552,0.0,BUY,XBID_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
372,11591800553,11591800553,0.0,SELL,XBID_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
373,11591800554,11591800554,0.0,BUY,XBID_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
374,11591800555,11591800555,0.0,SELL,XBID_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
375,11591800556,11591800556,0.0,BUY,XBID_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
376,11591800557,11591800557,0.0,SELL,XBID_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
377,11591800558,11591800558,0.0,BUY,XBID_Hour_Power,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
378,11591800559,11591800559,0.0,SELL,XBID_Hour_Power,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
379,11591800560,11591800560,0.0,BUY,XBID_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
380,11591800561,11591800561,0.0,SELL,XBID_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,2,H,2021-06-25 13:05:09.374000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
381,11591799561,11591799561,0.0,BUY,XBID_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
382,11591799562,11591799562,0.0,SELL,XBID_Hour_Power,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
383,11591799563,11591799563,0.0,BUY,XBID_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 01:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
384,11591799564,11591799564,0.0,SELL,XBID_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 01:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
385,11591799565,11591799565,0.0,BUY,XBID_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
386,11591799566,11591799566,0.0,SELL,XBID_Hour_Power,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
387,11591799567,11591799567,0.0,BUY,XBID_Hour_Power,2021-06-26 02:00:00+00:00,2021-06-26 03:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
388,11591799568,11591799568,0.0,SELL,XBID_Hour_Power,2021-06-26 02:00:00+00:00,2021-06-26 03:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
389,11591799569,11591799569,0.0,BUY,XBID_Hour_Power,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
390,11591799570,11591799570,0.0,SELL,XBID_Hour_Power,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
391,11591799571,11591799571,0.0,BUY,XBID_Hour_Power,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
392,11591799572,11591799572,0.0,SELL,XBID_Hour_Power,2021-06-26 06:00:00+00:00,2021-06-26 07:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
393,11591799573,11591799573,0.0,BUY,XBID_Hour_Power,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
394,11591799574,11591799574,0.0,SELL,XBID_Hour_Power,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
395,11591799575,11591799575,0.0,BUY,XBID_Hour_Power,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
396,11591799576,11591799576,0.0,SELL,XBID_Hour_Power,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
397,11591799577,11591799577,0.0,BUY,XBID_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
398,11591799578,11591799578,0.0,SELL,XBID_Hour_Power,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
399,11591799579,11591799579,0.0,BUY,XBID_Hour_Power,2021-06-26 11:00:00+00:00,2021-06-26 12:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
400,11591799580,11591799580,0.0,SELL,XBID_Hour_Power,2021-06-26 11:00:00+00:00,2021-06-26 12:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
401,11591799581,11591799581,0.0,BUY,XBID_Hour_Power,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
402,11591799582,11591799582,0.0,SELL,XBID_Hour_Power,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
403,11591799583,11591799583,0.0,BUY,XBID_Hour_Power,2021-06-26 13:00:00+00:00,2021-06-26 14:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
404,11591799584,11591799584,0.0,SELL,XBID_Hour_Power,2021-06-26 13:00:00+00:00,2021-06-26 14:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
405,11591799585,11591799585,0.0,BUY,XBID_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 15:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
406,11591799586,11591799586,0.0,SELL,XBID_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 15:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
407,11591799587,11591799587,0.0,BUY,XBID_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
408,11591799588,11591799588,0.0,SELL,XBID_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
409,11591799589,11591799589,0.0,BUY,XBID_Hour_Power,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
410,11591799590,11591799590,0.0,SELL,XBID_Hour_Power,2021-06-26 16:00:00+00:00,2021-06-26 17:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
411,11591799591,11591799591,0.0,BUY,XBID_Hour_Power,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
412,11591799592,11591799592,0.0,SELL,XBID_Hour_Power,2021-06-26 17:00:00+00:00,2021-06-26 18:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
413,11591799593,11591799593,0.0,BUY,XBID_Hour_Power,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
414,11591799594,11591799594,0.0,SELL,XBID_Hour_Power,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
415,11591799595,11591799595,0.0,BUY,XBID_Hour_Power,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
416,11591799596,11591799596,0.0,SELL,XBID_Hour_Power,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,2021-06-25 13:00:20.944000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
417,11591799992,11591799992,0.0,BUY,XBID_Hour_Power,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:00:24.159000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
418,11591799993,11591799993,0.0,SELL,XBID_Hour_Power,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,2021-06-25 13:00:24.159000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
419,11591800552,11591800552,0.0,BUY,XBID_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
420,11591800553,11591800553,0.0,SELL,XBID_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
421,11591800554,11591800554,0.0,BUY,XBID_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
422,11591800555,11591800555,0.0,SELL,XBID_Hour_Power,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
423,11591800556,11591800556,0.0,BUY,XBID_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
424,11591800557,11591800557,0.0,SELL,XBID_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,1.0,MAW,1.0,MWH
425,11591800558,11591800558,0.0,BUY,XBID_Hour_Power,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
426,11591800559,11591800559,0.0,SELL,XBID_Hour_Power,2021-06-26 18:00:00+00:00,2021-06-26 19:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,2.0,MAW,2.0,MWH
427,11591800560,11591800560,0.0,BUY,XBID_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,-222.0,EUR,1.0,MAW,1.0,MWH
428,11591800561,11591800561,0.0,SELL,XBID_Hour_Power,2021-06-26 21:00:00+00:00,2021-06-26 22:00:00+00:00,2021-06-25 13:00:27.989000+00:00,NL,NON,N,0.0,3,D,2021-06-25 13:05:14.008000+00:00,0.0,499.99,EUR,4.0,MAW,4.0,MWH
429,11591805263,11591805263,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 05:15:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:15.074000+00:00,0.0,500.0,EUR,0.1,MAW,0.025,MWH
430,11591805264,11591805264,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:04:05.459000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:15.074000+00:00,0.0,500.0,EUR,0.1,MAW,0.025,MWH
431,11591811202,11591805263,11591805263.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 05:15:00+00:00,2021-06-25 13:05:15.074000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:15.074000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
432,11591811203,11591805264,11591805264.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:05:15.074000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:15.074000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
433,11591811208,11591811208,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 20:30:00+00:00,2021-06-26 20:45:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:15.171000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
434,11591811209,11591811209,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 15:15:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:15.171000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
435,11591811210,11591811210,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 14:15:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:15.171000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
436,11591811211,11591811211,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:15:00+00:00,2021-06-26 05:30:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:15.171000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
437,11591811212,11591811212,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:30:00+00:00,2021-06-26 05:45:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:15.171000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
438,11591811208,11591811208,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 20:30:00+00:00,2021-06-26 20:45:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:20.984000+00:00,0.0,500.0,EUR,4.0,MAW,1.0,MWH
439,11591811211,11591811211,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:15:00+00:00,2021-06-26 05:30:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:20.984000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
440,11591811212,11591811212,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:30:00+00:00,2021-06-26 05:45:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:20.984000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
441,11591811202,11591805263,11591805263.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:00:00+00:00,2021-06-26 05:15:00+00:00,2021-06-25 13:05:15.074000+00:00,NL,NON,N,0.0,2,C,2021-06-25 13:05:20.994000+00:00,0.0,500.0,EUR,0.1,MAW,0.025,MWH
442,11591811203,11591805264,11591805264.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 05:45:00+00:00,2021-06-26 06:00:00+00:00,2021-06-25 13:05:15.074000+00:00,NL,NON,N,0.0,2,C,2021-06-25 13:05:20.994000+00:00,0.0,500.0,EUR,0.1,MAW,0.025,MWH
443,11591811209,11591811209,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 15:15:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:23.753000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
444,11591812103,11591812103,0.0,SELL,Intraday_Hour_Power,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,2021-06-25 13:05:24.597000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:24.597000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
445,11591811210,11591811210,0.0,SELL,XBID_Quarter_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 14:15:00+00:00,2021-06-25 13:05:15.171000+00:00,NL,NON,N,0.0,2,D,2021-06-25 13:05:24.722000+00:00,0.0,500.0,EUR,1.0,MAW,0.25,MWH
446,11591812113,11591812113,0.0,SELL,Intraday_Hour_Power,2021-06-26 19:00:00+00:00,2021-06-26 20:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:24.747000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
447,11591812114,11591812114,0.0,SELL,Intraday_Hour_Power,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:24.747000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
448,11591812115,11591812115,0.0,SELL,Intraday_Hour_Power,2021-06-26 15:00:00+00:00,2021-06-26 16:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:24.747000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
449,11591812116,11591812116,0.0,SELL,Intraday_Hour_Power,2021-06-26 20:00:00+00:00,2021-06-26 21:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:24.747000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
450,11591812117,11591812117,0.0,SELL,Intraday_Hour_Power,2021-06-26 14:00:00+00:00,2021-06-26 15:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:24.747000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
451,11591812118,11591812118,0.0,SELL,Intraday_Hour_Power,2021-06-26 13:00:00+00:00,2021-06-26 14:00:00+00:00,2021-06-25 13:05:24.747000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:24.747000+00:00,0.0,500.0,EUR,1.0,MAW,1.0,MWH
452,11591812148,11591812148,0.0,SELL,Intraday_Hour_Power,2021-06-26 00:00:00+00:00,2021-06-26 01:00:00+00:00,2021-06-25 13:05:25.174000+00:00,NL,NON,N,0.0,1,A,2021-06-25 13:05:25.174000+00:00,0.0,500.0,EUR,4.0,MAW,4.0,MWH
