,OrderId,TransactionTime,ActionCode,Side,DeliveryStart,DeliveryEnd,Price,Volume,Comments
42,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
43,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
44,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
45,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
46,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
47,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
48,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
49,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
50,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
51,11592183681,2021-06-25 16:17:08.778000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
52,11592183681,2021-06-25 16:17:08.778000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,76.5,5.0,
53,11592170381,2021-06-25 16:17:13.512000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,82.5,0.19999999999999996,
54,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
55,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
56,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
57,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
58,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
59,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
60,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
61,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
62,11592184622,2021-06-25 16:17:43.216000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
63,11592184622,2021-06-25 16:17:43.216000+00:00,M,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.0,5.0,
64,11592170381,2021-06-25 16:18:00.851000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,82.5,1.7,
65,11592170494,2021-06-25 16:18:34.861000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,81.08,0.9999999999999999,
66,11592170494,2021-06-25 16:18:35.001000+00:00,M,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,81.08,0.9,
67,11592187966,2021-06-25 16:19:57.275000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,0.10000000000000142,
68,11592187966,2021-06-25 16:19:57.275000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,0.09999999999999787,
69,11592187966,2021-06-25 16:19:57.275000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,5.0,
70,11592187966,2021-06-25 16:19:57.275000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,5.0,
71,11592187966,2021-06-25 16:19:57.275000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,5.0,
72,11592187966,2021-06-25 16:19:57.275000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,5.0,
73,11592187966,2021-06-25 16:19:57.275000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,5.000000000000001,
74,11592187966,2021-06-25 16:19:57.275000+00:00,P,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,5.0,
75,11592187966,2021-06-25 16:19:57.275000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,0.8,
0,11592188195,2021-06-25 16:20:06.328000+00:00,M,BUY,2021-06-26 08:00:00+00:00,2021-06-26 09:00:00+00:00,77.0,0.5,
1,11592188994,2021-06-25 16:20:19.245000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,71.5,5.0,
2,11592188994,2021-06-25 16:20:19.245000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,71.5,5.0,
3,11592188994,2021-06-25 16:20:19.245000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,71.5,5.0,
4,11592188994,2021-06-25 16:20:19.245000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,71.5,5.0,
5,11592188994,2021-06-25 16:20:19.245000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,71.5,5.0,
6,11592188994,2021-06-25 16:20:19.245000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,71.5,5.0,
7,11592188994,2021-06-25 16:20:19.245000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,71.5,5.0,
8,11592188994,2021-06-25 16:20:19.245000+00:00,M,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,71.5,5.0,
9,11592189574,2021-06-25 16:20:34.946000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,73.7,1.0,
10,11592189574,2021-06-25 16:20:34.946000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,73.7,4.200000000000003,
11,11592189574,2021-06-25 16:20:34.946000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,73.7,5.0,
12,11592189574,2021-06-25 16:20:34.946000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,73.7,4.9999999999999964,
13,11592189574,2021-06-25 16:20:34.946000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,73.7,5.0,
14,11592189574,2021-06-25 16:20:34.946000+00:00,P,BUY,2021-06-26 10:00:00+00:00,2021-06-26 11:00:00+00:00,73.7,0.10000000000000142,
15,11592190457,2021-06-25 16:21:01.211000+00:00,M,BUY,2021-06-26 11:00:00+00:00,2021-06-26 12:00:00+00:00,70.35,0.1,
16,11592190527,2021-06-25 16:21:03.648000+00:00,M,BUY,2021-06-26 12:00:00+00:00,2021-06-26 13:00:00+00:00,65.0,0.1,
17,11592190622,2021-06-25 16:21:07.183000+00:00,M,BUY,2021-06-26 13:00:00+00:00,2021-06-26 14:00:00+00:00,65.0,0.1,
18,11592190704,2021-06-25 16:21:09.257000+00:00,M,BUY,2021-06-26 14:00:00+00:00,2021-06-26 15:00:00+00:00,70.8,0.1,
19,11592181759,2021-06-25 16:24:31.068000+00:00,P,BUY,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,84.4,0.4,
20,11592199989,2021-06-25 16:26:28.104000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,80.55,0.9,
21,11592199999,2021-06-25 16:26:28.603000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,79.77,0.9,
22,11592200136,2021-06-25 16:26:34.715000+00:00,P,BUY,2021-06-26 09:00:00+00:00,2021-06-26 10:00:00+00:00,73.3,0.2999999999999998,
0,11592210988,2021-06-25 16:32:23.283000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,80.15,0.09999999999999998,
1,11592210988,2021-06-25 16:32:23.283000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,80.15,0.5,
2,11592211042,2021-06-25 16:32:24.329000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,77.75,0.5,
3,11592210986,2021-06-25 16:33:15.458000+00:00,P,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,84.6,0.5,
4,11592210986,2021-06-25 16:33:39.330000+00:00,M,SELL,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,84.6,0.1,
5,11592215998,2021-06-25 16:34:42.617000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,82.31,1.0999999999999943,
6,11592215998,2021-06-25 16:34:42.617000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,82.31,5.300000000000011,
7,11592215998,2021-06-25 16:34:42.617000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,82.31,9.0,
8,11592215998,2021-06-25 16:34:42.617000+00:00,P,BUY,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,82.31,0.09999999999999432,
9,11592222252,2021-06-25 16:37:27.317000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,85.73,5.099999999999994,
10,11592222252,2021-06-25 16:37:27.317000+00:00,P,BUY,2021-06-25 22:00:00+00:00,2021-06-25 23:00:00+00:00,85.73,4.6000000000000085,
11,11592181759,2021-06-25 16:37:44.284000+00:00,M,BUY,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,84.4,0.4,
12,11592223277,2021-06-25 16:37:59.764000+00:00,P,BUY,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,83.9,0.30000000000000004,
13,11592224085,2021-06-25 16:38:18.701000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,78.53,0.4,
0,11592228813,2021-06-25 16:41:11.279000+00:00,M,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,80.5,145.0,
1,11592228848,2021-06-25 16:41:12.547000+00:00,M,SELL,2021-06-26 03:00:00+00:00,2021-06-26 04:00:00+00:00,75.37,145.0,
2,11592228852,2021-06-25 16:41:12.647000+00:00,M,BUY,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,81.3,1.0,
3,11592228851,2021-06-25 16:41:12.648000+00:00,M,BUY,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,81.3,1.0,
4,11592230697,2021-06-25 16:42:33.125000+00:00,M,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,80.7,36.0,
0,11592241424,2021-06-25 16:50:08.704000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,77.63,0.1,
1,11592223277,2021-06-25 16:54:41.852000+00:00,M,BUY,2021-06-26 07:00:00+00:00,2021-06-26 08:00:00+00:00,83.9,0.6,
2,11592236461,2021-06-25 16:54:46.798000+00:00,P,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,81.99,0.5,
0,11592263934,2021-06-25 17:04:43+00:00,M,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.92,6.0,
1,11592267726,2021-06-25 17:07:53.761000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,77.21,0.1,
2,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,5.0,
3,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,1.0,
4,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,4.0,
5,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,1.0,
6,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,0.3999999999999999,
7,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,3.6,
8,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,5.0,
9,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,1.4,
10,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,0.10000000000000009,
11,11592269128,2021-06-25 17:08:55.216000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,1.9,
12,11592269128,2021-06-25 17:08:55.376000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,1.6,
13,11592269128,2021-06-25 17:08:55.555000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,1.6,
14,11592269128,2021-06-25 17:08:55.557000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,0.5,
15,11592269128,2021-06-25 17:08:55.623000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,0.10000000000000009,
16,11592269128,2021-06-25 17:08:56.425000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,2.8,
17,11592269128,2021-06-25 17:08:56.425000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,4.1,
18,11592269128,2021-06-25 17:08:56.960000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,0.9,
19,11592269128,2021-06-25 17:08:56.960000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,79.0,4.1,
0,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.6,
1,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,0.10000000000000009,
2,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
3,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
4,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
5,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
6,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
7,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
8,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
9,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
10,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
11,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
12,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
13,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
14,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
15,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
16,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
17,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
18,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
19,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
20,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.3,
21,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.7000000000000002,
22,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,0.09999999999999964,
23,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.2000000000000002,
24,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,2.0,
25,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.0,
26,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,2.0,
27,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.0,
28,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,2.0,
29,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.0,
30,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,2.0,
31,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.0,
32,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,2.0,
33,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.0,
34,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,2.0,
35,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,3.0,
36,11592273153,2021-06-25 17:12:05.915000+00:00,P,SELL,2021-06-26 04:00:00+00:00,2021-06-26 05:00:00+00:00,78.0,1.6,
37,11592276446,2021-06-25 17:13:48.893000+00:00,M,SELL,2021-06-25 23:00:00+00:00,2021-06-26 00:00:00+00:00,77.14,0.1,
38,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,5.0,
39,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.40000000000000036,
40,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,1.9999999999999996,
41,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,2.6,
42,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,5.0,
43,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,2.4,
44,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,2.6,
45,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,3.4,
46,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,1.5,
47,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
48,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
49,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
50,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
51,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
52,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
53,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
54,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
55,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
56,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
57,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
58,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
59,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
60,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
61,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
62,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
63,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
64,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
65,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
66,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
67,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
68,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
69,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
70,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
71,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
72,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
73,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
74,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
75,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
76,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.9,
77,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.1,
78,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.9000000000000004,
79,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.1,
80,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,0.9000000000000004,
81,11592281565,2021-06-25 17:17:12.860000+00:00,P,SELL,2021-06-26 01:00:00+00:00,2021-06-26 02:00:00+00:00,77.0,4.1,
